,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
49,4.779328581069918,4.581771491713936,4.727182007658209,4.512558736120755,5.059551299154293,4.995113542512355,4.134804953415162,4.866898478362215,4.640083092114317,5.063909135260812,4.154422390563798,3.91463413494978,4.999477888611979,4.435125281080369,3.5050840225929907,4.321670399853033,2.4790759545507424,3.390875797499251,4.075806516996499,4.40619800332651,5.14969764330118,4.911266899099694,3.620990382393958,5.128507959397926,3.9500954987123387,4.240380195671109,4.246497831213986,4.316276652921415,3.002254627266276,4.009824415512862,3.397547072594539,4.999208017950687,4.99856347238298,4.999468217666283
50,4.407855393370052,4.6473124330705495,5.267715177008527,4.047296902557867,5.179792935004835,4.461572849611435,3.141045684706776,4.664266745021166,4.998404630714689,4.998359686956424,3.949243797855131,4.159031829824514,4.997980918977761,4.5353219669236235,4.261256598437357,3.6248269252838665,2.2264517946279345,4.021708228400236,3.766140081923766,3.764856760972589,5.345297495104531,3.00401212297859,2.9652580987036767,4.481268241553008,4.997522774177215,4.926029743127432,4.997561492998728,4.728731100215221,3.3413094009891267,3.6610314900992917,1.7608915464080759,2.2539754350276495,3.5411747794146358,4.1739344608089555
51,4.341473978598033,3.816921675495697,4.228869182772984,3.672332001633379,4.3627899140869415,4.314358862433247,2.691281283998066,4.35206413613459,4.001932539951719,3.996255065240159,3.423620167842849,3.7360332404688883,4.996664903298705,4.000567295343261,3.144198669393536,4.2168144446981275,2.1188454946062776,3.328276818678481,4.02000327087482,3.1969198918063837,4.162808891234395,3.9992541732026226,3.498970992276369,3.9287755111487566,3.9977431315578094,3.9790430487641597,3.0034827974194855,3.9989448461431594,3.529104322473033,3.56200908549882,2.9739004185960183,3.4774704228505895,3.59605498580802,4.737189901967769
52,3.881610452642869,3.9672039714856697,3.905635078794216,2.940630345576411,4.813938669795621,3.929705994897914,3.750783832238073,3.843208664918563,3.9916935595051144,4.9948707698444705,2.847291560295971,3.6863141446789496,3.0015719042968807,3.3299278025675183,3.8890185672374367,2.7612892419796817,2.048978915473766,3.207470982857099,2.3684309178075527,4.8377968931293225,5.076368114447152,4.030435395972846,2.4732032339051044,4.70694976630994,3.5041779533938824,3.3528104429711276,4.996450980332967,3.0036787101892033,2.5155346811494432,4.999315032731216,2.692739183495175,3.787776782353142,4.998701048367049,2.1420445372148085
53,4.7349935981395905,4.998393359362144,5.029385776368753,4.313920423151031,5.030689111812947,4.6702896975150505,3.4766451652623145,4.858539815233261,4.968151987484161,4.999134846307635,4.430431173186346,4.173341636489068,5.086544777274365,4.378746231394616,3.8110607848067044,4.5869830382509775,2.4462778030240875,3.4622464080296522,3.9823726585177157,3.949469825048692,4.999922501002192,4.146738988040292,3.9988833242664614,4.753874874102635,4.389294422436455,4.995343592743111,4.487085747481373,5.0493477172619485,3.530836340914887,3.882907598394295,2.000583749613093,3.5324227893073745,3.5918409656606194,4.999665930909281
54,5.2090580034452945,4.902487938215168,4.958526547716261,3.857984987995978,5.066521231831045,4.924954584295191,3.162807870724064,4.956157092432734,5.03240886863589,5.000581450421161,4.111522747605424,4.99508934456035,5.1578310348441,5.221518232257008,4.000328054337185,5.000017534102295,3.3694890274409053,4.299111895678803,4.573462730901236,4.02916244256777,4.7397043820887115,4.99911108455824,4.041337245592594,5.018198439851658,4.8727221979301945,4.84850336012534,4.456369651544051,4.997739694555037,4.647799612112662,4.337547292854853,3.5686483858361204,3.985120909848044,4.883141738088612,4.790813611894118
55,3.177309913161243,3.6295030722320316,2.962727740841855,2.577357418493552,3.9334541418709135,3.635183102699212,2.7483889895254596,3.48088930984893,3.0138713440260188,3.999125969146047,2.820409394957807,3.035510759292149,2.9395359585928342,3.583462503557039,2.741810828110386,2.943644405949212,1.364208984675545,3.020770542435474,2.002844770283512,4.997890978854518,4.998319835631992,3.998552440559689,2.679751750928809,3.506979104703564,3.1224927356730716,2.9739489644917176,3.7489322515745926,2.546250946927924,2.4687092925344416,3.9998333061644518,3.9985509925640623,4.241546948615861,3.3075005450675783,2.7530846669108255
56,4.8874965391682315,4.770502422011171,4.6494854664484935,3.5328023371098833,5.166728771214674,4.841898918767936,3.119112110194557,4.737864078347468,4.934685785909153,5.115797871223034,3.4988466806578984,4.99490597041105,4.714259022305737,4.9988812097813815,4.496869299266784,4.003178278045081,3.2571047309094086,4.998573621406538,4.1685253279367025,4.306037367410312,5.000135654158008,4.618518190029621,3.0889432205795893,4.997671346822534,5.072527361800784,4.5271572516972025,4.999642879530734,4.394706958262019,4.370702723657843,4.770113263894479,3.839778213421936,3.7339645869112723,5.0417741693349996,3.8013518714934698
57,2.7535938263787147,3.6078637219105785,2.8283192541012676,2.4171981566721823,3.890709610195146,3.0746581047883956,2.578257075211146,3.227667377830542,2.780208819424908,3.797976959087212,2.3560665379708126,2.5169332684189345,2.770653564984249,2.001372223096519,2.7898780865309742,2.1585990097924084,0.9629590167463712,2.4498126103328253,2.318784289541617,4.998765055055112,4.996235913673562,2.57485689291,2.9996870692919315,2.9508568745803303,2.8196738430165165,3.0378345976749945,3.2999189689969244,2.3822431786466427,1.7233746251372009,4.99727288356096,2.4672151914794958,3.62067571589828,1.0024325016087523,3.093024964202467
58,3.8283968507305652,4.154461908224733,4.0931418033524976,3.275725889923976,3.9429572239027486,4.179378963002991,2.429812951691534,4.186997787805306,3.7296492661008527,3.953621572886829,3.5772008118273817,3.698114034399835,4.3787509020941275,4.996659348816732,2.7185811508747073,4.014084921308606,3.21399403373723,3.4287819757444797,4.227039280139573,4.998361287316558,5.0734140377224195,4.01352061328267,4.077157657079975,3.610485713885109,3.9085789435228953,3.841809098247548,3.592223278745425,3.932406077168808,3.999027592871972,3.2246695510516092,4.351850639952012,4.998871829785721,3.0019557024673507,4.999256452661192
59,4.78866427747722,4.294374488486511,4.067849706865914,3.058445364110369,4.642989209307353,4.556186151640853,3.216765834376482,4.390789865421601,4.1165746527368325,4.588066901622968,3.6480092991037467,4.704457955163596,4.803706365311943,4.9992313778067174,3.107159849527048,4.997131530167022,2.9533991014860725,3.862047482704198,4.342845352133901,4.002022910770419,5.000026598534772,5.191331563405104,4.0681465771187515,4.777864855969616,4.246653910002864,4.07095211260059,3.5305420323252066,3.9577042482710434,4.040622240987763,4.997147908275803,4.998232389443956,4.9989234361094415,4.87920865294076,5.000087799611569
60,3.650913967429473,3.185199184744585,3.723139159048426,3.000859887141678,3.9901418406358093,3.6650314991036366,3.229305335581186,3.421874135662203,3.426989660139878,4.013850450518968,3.4332955410957147,3.4056480639396542,3.535850732436097,4.998289656620549,1.5567962842316827,3.8492831704960664,2.397106914643499,2.8485605024789824,3.742465066869819,3.4637997601375003,4.560762129936598,3.7884625695930874,2.518796303180408,4.045942550922504,3.3191901763905203,3.175704046259327,2.8632037838027107,3.415533522060162,2.002876382298998,3.0416979817134964,4.997866580251562,4.0002374766614,4.99725402376357,4.998131399206388
61,2.7436197522011763,2.579870591651804,2.9278083917813116,1.8713633432543706,2.7699278563371235,2.648452794339889,1.2141077500333208,2.609886713053042,2.5310429353897783,2.614288194175394,2.7792328531851975,2.886950440212011,2.9525515061712375,4.996226814340424,1.3335662918960347,3.0835822659104046,1.5952607939190746,2.9994380661342497,2.47348100071868,2.3011667235336395,3.99813650767032,2.4021202923415452,1.545207746022013,2.4102721410680594,3.6091623145025293,2.8410498437152683,2.55736069071279,2.7363318363615834,2.4347061497489646,1.0015021129246127,3.998150908067334,2.0017033607752817,3.0329832240726957,3.0003096627412353
62,4.344970096566577,3.841038928670203,4.252188204316835,2.9220780381647016,4.238759571155106,4.479122838211702,2.397818984380549,4.291336236094864,3.9582531116979776,4.177415433674488,2.9962326456737127,4.2966020116196235,4.472236118438791,4.999051893670038,3.4964997358628414,4.061367521429898,3.652184971551738,3.724422130720459,4.485058275310636,4.998951941674497,4.601134726888077,4.766892093924583,4.0787316884956955,4.010352831967573,3.9892162054437454,3.4881844903449815,3.7317806603527175,3.6410803914570864,4.997900788381602,3.9219790776967773,4.998773348240211,4.9995705866223235,4.999034695412506,4.15548049300931
63,4.306382776650267,4.226330643944908,4.430882674861036,3.595494547841394,4.068647850744422,4.070020910579181,3.3437885262904743,4.297355775575431,4.04455432061771,3.958986282657837,4.182763397024024,3.7402432326201924,4.722389635000709,4.996498285363057,2.7667501947205566,4.997139141468498,2.7759980400483557,2.7482621380070347,3.626076140320989,2.8974588906076417,5.1907169030787585,4.461087563915779,3.934966493571262,4.534649582310592,4.084969720505841,4.164931439524871,3.8360180304952993,4.315894455579801,3.696734033863727,2.000247349509647,2.002319017967061,4.997927703720039,4.000586671577806,5.000037625756998
64,4.316637146148526,3.647480380167081,3.780165716111193,3.1932310832413755,3.541624142031183,3.8818500327250116,3.0180639857549156,3.908138232353289,3.690375224583426,3.3596274590431454,3.7660050599354116,3.5427076024034676,4.414572742675869,4.623150047620529,2.7135048340042034,4.996258439117954,2.088775834501442,2.338441937142432,3.0087823055574545,1.8160240471792148,3.9998911826709143,4.996530551691092,3.4310936601203843,4.368874061841574,3.6063822786696917,3.5280403405244196,3.2256132894544742,3.7825025263497993,3.7761278597746366,1.0028422371179506,2.0006829310009846,4.53253696181686,4.998734554337915,4.000142590007219
65,2.2489087301305335,2.08048464611754,2.524493691661195,1.8580930761628938,2.0795294227336107,2.263084613554733,1.6763511923291985,2.306178384562455,2.1505768636780096,2.07486478260558,1.8867690676914686,2.119654104495156,2.4910829549339626,3.1587148175343662,1.405872836229898,2.5407547772024333,2.9968602065102328,1.8440350354024482,2.844928815070339,2.001048872283173,2.9983604372892896,2.5943789933153028,2.2790749605684306,2.452387897024113,2.0690977947322424,1.8485509912782887,2.0466697662277977,2.207349231977155,2.7154990611325043,1.0012635360806046,1.8518406222591308,3.9984256313497415,2.999782068105291,3.14624450175784
66,2.8890126750029728,2.9882899253988287,3.6367660198767786,3.094439396253268,3.278529548854962,3.3436848584013315,2.12667362643198,3.3582849477812595,3.1599256849388695,3.554476857706468,2.4611181040510224,2.7028419362972427,2.833442557443066,3.2608318831228402,1.9378511684382684,2.521612120993613,3.997004628239447,2.500448014319082,4.000220159362156,4.996999578877476,3.0006468124341157,3.0012238458638403,3.281375262964175,2.827716684088347,2.1850295851450556,2.6793679546337317,2.7391345108168244,3.3391442792739805,3.0008255312789824,3.6868087086968693,3.309914096298574,3.9443544610258985,2.9618405920907436,3.998636723470076
67,3.4538886353557485,2.931046605521831,3.027339506542793,2.3532352823677334,3.652183796363136,3.2362601488759344,3.7749180041679566,3.077993149763451,2.9572840252791517,3.376589679958867,2.840711953903058,2.8606287846756375,3.518902785095292,3.564691422164465,2.425014759518861,3.7316353300123017,1.0019553427389227,1.7408012333006568,2.4921141597872865,2.0016662899755655,4.998545446745451,4.08794326317959,2.6152630954608744,4.361458165225925,2.99250408059149,2.5840962697564342,2.974772105078146,2.3575956269747746,2.000950527481714,2.0122708828258093,2.4877559802029636,4.997542119571903,4.996545273332506,3.9991209275389217
68,2.4258514748196744,2.358832958939437,2.104181625712908,1.5479904689163635,2.8535276005155708,2.4533782300186435,2.2148165788722625,2.401124364173349,1.925449141015048,3.07740082175175,1.312854567513117,1.9867552158582495,1.5842085700649413,0.8785302399382913,2.2828835725968357,1.2812207954230534,1.0012338612940774,1.0017548228981596,1.8309845614439868,4.997276447505266,2.7961682290234764,2.579116699755448,2.7863233964182466,2.4535320256531525,1.378975373903252,1.6335960478927636,2.5204224580165775,1.2397666474768287,1.4337202763261874,4.996328537621129,2.644000467859675,2.999269948203034,1.9107524549979888,1.001245561933457
69,3.6689512448914012,3.5131228590459433,3.806523201491093,3.133070143444333,3.76154954407434,3.9386058094947027,1.0975794103308811,3.9433909779051377,3.7008148134874115,3.9309867661188993,2.088066613915498,3.837290690900348,3.099460065318575,4.034528425156613,3.208675509897184,2.4134552195120595,4.99616685556464,4.996481270902084,3.9992436270215768,4.998245798328285,3.0000049852995443,3.6806172579801673,2.2774759128731024,2.986626552039422,3.532920632755825,3.096050396772024,3.7859419817456788,3.4927039541904454,4.644072050958345,4.420887437239582,3.851465987577053,3.2910746093412104,3.9273588918125473,2.0024760759100064
70,4.3246931057243865,4.126603553591909,3.835712946759812,3.321953637833552,4.334116898836537,4.274713087691439,2.438352716920389,4.217946962722689,4.017255060297099,4.115303887603056,2.920525118395662,4.066609359138207,4.646897963592346,3.6066786257492436,3.3458312370995484,3.652418835462154,3.0016237338727567,3.9978382087911584,4.9955364071622235,4.001425081574484,4.000492285305763,3.8461609338158436,3.687143199577705,3.8557544623234246,3.9238676046357908,3.896814539138264,2.951564990948175,3.8893604161219866,3.6799200695848002,4.997312862819309,3.99984718424432,3.998919545105283,3.001352893596009,4.999551622681792
71,4.335530933351226,4.029292529920589,4.268231697005041,3.2120329526682707,4.575230359876501,4.0581133058189405,2.5839961261483277,4.2478192462609305,4.120088371094358,4.0664818739072945,3.352076374279573,4.093886886888214,4.499437846204749,4.72262791765795,3.5164935619300577,3.991925748780321,2.000000307496728,3.9999877775554866,3.5806628250591017,3.0744565248688236,5.008611990211253,3.677297457797175,2.743937615959982,4.100671884665377,4.9944222610168065,4.208530818430116,3.8978330162175436,3.999151772654948,3.6255408156950146,3.0001872654421096,2.771506200113265,2.9999755058436146,3.638519365359573,3.999461802060726
72,2.5758129318620187,2.458258492539589,2.9194422007147187,2.2054282552336315,3.058788443280165,2.823950138760993,1.6474327519524454,2.8238548124380762,2.805730294131735,3.375962612858931,1.513198503141407,2.9189461334709033,2.1133203138645658,2.2783560288053284,2.18166399842088,2.052311985235833,3.995608496701088,3.0000388906926467,3.001838670244695,3.9999597803977216,2.0004553564882315,2.8403516182216735,2.395028175144116,2.64026418548375,1.9255086604729705,2.241988052361307,2.5959960102075845,2.6744833275240496,3.057525601982241,4.996291570598182,2.5732170483612995,2.6968041987976625,3.0932695411150593,2.2665573713289944
73,1.373498474377385,1.7121006407742194,1.1062153594782485,0.9343904519093423,1.474055825253707,1.5184861527665723,1.1121584224301844,1.4137626084491115,1.0644751229848997,1.4668221408061501,1.4668969158374088,1.4355595175607985,1.6214989068738226,2.4155460364121253,0.5016720129353186,1.6799043577521657,0.9987881109034279,1.5882850974953318,1.745404599125244,2.001398106007529,2.997672227589482,1.669630050942302,1.4279444266332422,1.4795847009747083,1.654627332578278,1.3655738731840212,1.1979463255133311,1.099168667708968,1.0008649544123078,1.4059815080669,2.9977003794544936,2.9989216601290254,1.0016582932807379,2.528806546715586
74,3.398271597874466,3.6474564562614264,3.0192985666721253,2.811583627754375,3.7529034944630197,3.6126232926128186,3.085798628258735,3.5206148302364957,2.9064597322482544,3.6777441942891533,2.8098928369927556,2.6080697585176806,3.336809351946868,2.9038014883908327,2.708960051244629,2.7488238630665207,1.0031825280080893,1.999368469616114,2.9982686299982335,4.997219499085326,4.999399106113254,3.653610570107646,3.399069067193543,3.5219144046526427,2.8701013300592493,2.845382206888211,3.2274880705148985,2.4253287824381635,2.000835793483014,3.5646321505762244,3.6126607311909944,4.997929759285683,2.582839968866275,3.5825238346939345
75,4.186335691540178,3.5681324110236026,3.9539971176599957,2.693655689529346,3.7292240445322737,4.194271422251659,1.9071213253380042,4.02746045307245,3.617574972250433,3.700636566269702,2.557497961778508,4.034060366261454,4.266182227332339,4.451782464161687,3.2457868995620753,3.607153203310245,3.9995376278057475,3.42291537700794,4.997949508449121,4.999344391229318,3.893079661773168,4.346840456025809,4.231747169030666,3.5202855320854534,3.5755709485430174,3.1236401817398183,3.162077651945247,3.365417059801639,4.998020918225024,3.919740115647495,4.99847831059802,4.999295974242756,4.311634853936142,4.000664861802309
76,3.024842549464845,2.6999557508116476,3.7201789460537644,2.8504538187358626,3.07764428945736,3.235983129311834,2.1374506876641735,3.2025158172059234,3.270977182885188,3.0828345727778053,2.6648414167183927,2.988156927407338,3.5216169829206247,4.171981967797948,1.7993375172684207,3.4326878541814034,3.9970826806709208,2.5827827976203026,4.242736685675128,2.8925214149840945,3.1218711105504293,3.1854118855088007,3.0999188814131755,3.1147368828846025,2.6609669392236364,2.776287221341153,2.3309524947149884,3.5747469067305078,3.5077706495326253,2.001224630636492,2.9995616298275687,4.000007492633332,3.9988632127678794,4.997676771993785
77,3.60391828446926,3.0484723774654934,4.007706150232815,2.7397433744685973,3.3206044804854304,3.4268575812905566,2.710700120768927,3.4421944892087777,3.085836758349994,3.3640805641856244,2.8647680273302254,2.8213368617917514,3.6822722002964308,3.658087595476461,1.976357219715759,3.2587331091646314,2.999845804717556,1.0030951906318186,4.9966223150564195,4.997866706222234,3.9990489986883695,3.1551062244208135,4.678978056014125,3.270369766684837,2.498964300168806,2.7368373837103066,2.436414369938217,3.138795493725367,3.0062244749585285,3.00063935358918,3.9990323401020307,5.000095591658893,3.2916909338878915,4.999013429538892
78,2.6644091002352672,2.628857696252398,2.780870101144468,1.7060524257584608,2.9667791264733085,2.577579331546791,1.860172499057014,2.718426332200045,2.5984731266200014,2.556630423574796,2.027679347932703,2.531564789409101,3.167206011404854,2.7135760615610307,2.869500623397415,2.7790060110442805,1.000971929790367,2.0003831013556894,1.9479284827928187,2.0005842628503787,3.9969667435207565,2.612749699813619,2.5145123289012408,2.7477353034715066,3.036096543443511,2.575345548863582,2.784998601021008,2.24663278285574,2.9970480402221926,1.7021905440182092,1.0009754777884148,2.8689095610345436,2.535387938600985,2.592390678283672
79,3.885794375578537,3.5832859712510605,4.4800125750252855,3.5674807304945055,4.0656480923786615,3.793435507416097,2.5663764265925035,3.9392221108267713,3.7985529471402453,4.153357305660898,3.05301611779159,3.3305938342400228,3.5815493831944853,4.002599145469691,2.2968452953828358,3.0579198848181925,3.9976094695125823,2.85710258146656,4.996531617407439,4.998266930299679,3.998729443726,3.0828413970551476,3.5025993748492477,3.5475755695221607,3.1978075814231843,3.413076769178714,3.2177869864028024,3.9125445213030114,3.0019420856335666,3.9919697884992345,3.627534078319408,4.000775874844984,3.544929809967125,4.540681524099962
80,3.5621443243519364,2.115859817197462,3.9515305294693,2.1948656449450383,2.4209626736018937,2.95364051645725,2.172363747669878,3.0851358712884847,3.11908718127734,2.3911739053786483,1.8654574795214818,3.0776619680653274,3.7870737046656657,3.108408755431108,2.5744976668169506,3.608063420812922,4.996761418657483,1.0027276846285351,4.997307616329611,2.00213644240137,2.000350573359263,3.573311912789237,4.473386024348372,3.420577418678467,2.078149279197805,2.06621251012941,2.095550948614151,3.0889862092301716,4.997335608540258,1.541581116515679,1.0018817976652001,4.9979071435360485,4.998345459094111,4.000092281151012
81,4.052296501332476,3.2926301625211227,4.337768635456552,2.749776237759312,4.360576248225629,4.089524628098449,1.6191107190186775,4.025101670679611,4.136428532584677,4.088031716706882,2.3460983903873576,4.181511969080153,3.9948925413936585,4.091936664359888,4.113882322481868,3.2743015283440027,3.000949807638177,3.9990168405189506,3.4915999516979435,3.997837392981076,3.318154546826308,3.813187916591638,2.8689087193113285,3.4439998977830975,4.042796535756015,3.463019890172516,3.771948152202428,3.6582487202310627,4.996534926496502,3.8878792543175558,3.2920062132831576,2.002749576664534,4.997242722676758,2.509969608277496
82,3.9673829119565323,4.146143213163621,3.774146130140272,3.280008949162333,4.371124075135226,3.997223340915907,2.746085382672666,4.042536948897338,3.9540503369206537,4.125722306013496,3.4204161556847392,3.7718418771864073,4.197027568217495,4.300587890974628,3.266906949674449,3.929272194222338,1.9998272311125553,3.9984063418948064,2.9998079706715486,3.0010385236895614,4.997967206760581,3.9986287861703516,2.5782592555244412,4.09744737976318,4.249079203501702,3.9984478173713596,3.8636087215434918,3.7761149508530916,3.2295955211891703,3.1819476245081653,2.6627461922192452,3.6210570860665734,3.6870762659524936,3.9384590949778233
83,3.9053833845844568,4.199253636168353,3.5216294636177863,3.3046961346703134,4.30091221715977,4.4631911986802715,2.4509507980294867,4.199788370516358,3.899327897199199,4.142261625664484,3.1952716351995063,4.1026387977063346,4.467819478090327,4.973779430909567,3.107639115262444,3.980541046305508,3.1649827064383462,4.99624419241842,4.000351133337064,4.0007419520331915,4.999996426962049,4.643787083638482,2.8814911588851086,3.965947747072043,4.224132406552018,3.7807843351743524,3.496748932813044,3.748538225297305,4.000068077052733,3.830120661687033,4.998487263166966,4.998196861983392,4.0000817516876355,4.998852416377608
84,3.345209741519698,2.7371687784026366,2.9756002165700655,2.1045121206420974,2.9404930973392687,3.6760058882575617,0.7015380220167747,3.3109953631342317,3.0910785055619745,2.9591438420240044,1.6797653364040934,3.7257278697521254,3.4901308930041184,3.8550029928659444,2.9580094567767947,2.821811330530006,3.819500380995821,3.998092496264812,3.9997628350385668,3.998977964936915,2.0025905119894625,3.8970778593396878,2.9101422495985942,2.5052338620836476,3.0110728980676864,2.4832615395676774,2.40138947402605,2.8756987116166948,4.997282781916611,3.590973431569938,4.997874960952708,3.116185350821964,3.999118594852073,2.723398682143354
85,3.3452993949661334,3.2333838750810746,3.477129464175439,2.837178977603235,3.2574792711483447,3.5254324485812534,2.3878050119012837,3.4924476266974276,3.002050095351678,3.336363359302531,2.5603773650213584,2.7324462273093024,3.3288788279388273,3.3417753060409474,2.436696089822287,2.7873733078031013,2.9534051403241466,2.0001740046874388,3.9982249163318513,4.9971055638248,3.8850390914723056,3.506538453960131,3.806626685664063,3.131987887948822,2.563867435909903,2.61937798250949,2.916298234033639,2.849825249179641,3.1897706687261644,3.0010365633539697,3.55352707595326,4.998578564287183,3.0853493212351957,3.7642791083141773
86,3.738730137738096,4.024455916993029,4.500532369470082,4.002898150417297,4.442118637572076,4.082650603950089,2.4302211328715795,4.333360019383815,4.495917405113305,4.0942355316400105,3.1651692101411086,3.571476788778452,4.561821805249139,3.572838891866004,3.6740047138935483,3.6039885745551477,3.3019155456200653,3.9968554487145544,3.998484287482283,2.999202325498762,3.8975243242401585,3.2792671333187484,3.0736926731651586,3.702668394628714,3.947905502068836,4.21708112271745,3.570857121960705,4.64808316992183,3.99880947296738,3.145635156111057,1.003140229357765,3.000201662382016,3.0001682200945967,4.997761595045004
87,2.804495423616888,3.4536072097113832,3.6934786811174773,3.2518396872618043,4.1352570597212965,3.350559545328773,3.529446873703046,3.524232974612696,3.4144422512187496,4.033621216674246,3.0519848462656562,2.3988893666288167,3.111417628474933,2.8177098964758915,2.796001243616267,2.9776284978878635,1.486975311461133,1.9668966633601344,2.002874697585076,3.9969080450487144,4.998375429151579,3.193246752377858,2.9104583931768704,3.7164802259519103,2.7342329887697723,3.1927975672112385,3.7522012956742707,3.1918364966355197,2.0200625812801682,2.9999992252305954,1.0023512109755683,3.999637450749658,2.998753745774366,3.9974850071594634
88,3.687958223184037,3.478398798191543,3.283899905159386,2.1924964148550785,3.6707528145772326,3.7947823172684525,2.202328877557214,3.5736862309955533,3.167894762240163,3.486076615956144,2.7214995122402885,3.752196217420676,4.050179165821703,4.683507476039052,2.820843949378887,3.7769660698433243,2.5064146359935755,3.4134193554517807,3.762441570859057,4.000991984965239,4.997932114745876,4.190877441833547,3.4584106571171658,3.5520582047916003,3.7805316295974887,3.071140130553268,3.1099740530069697,2.840799781680861,3.998343867483948,3.2422693809997227,4.997464690553069,4.999177046987711,4.0000973115927545,4.149999107144789
89,3.8476601930948005,3.3519301092613456,3.456736820927058,2.4638681230360593,4.0013523746592625,3.7173518220055315,2.9852215281903787,3.5954679597154624,3.111810630267617,4.040312218880694,2.486048742045618,3.3040304573148838,2.972729634661072,3.763385449444913,3.05338036745725,2.879748270406608,2.249125268289561,2.645529922147582,2.83072174183765,4.998222420826349,4.998050942219595,4.315557071807913,2.869640037297251,4.014504864041026,3.213709315992937,2.5724165684778653,4.008356699817761,2.259398471227253,3.000621877178246,3.8494230924626742,3.999314437027311,4.998685866546783,4.997516907445045,2.0024599750536316
90,3.0509045542787763,2.4126549132851824,3.10850136982118,1.828537817772549,2.9430574186500604,2.8430022493028537,1.7440983544641222,2.9107266699859937,2.8923671091757264,2.660984144961755,1.7155268007293347,2.93120756180598,3.1896920228909207,2.799137988991282,3.23288423901092,2.844544167992261,2.326741323753181,2.2599966038277213,2.450158846046129,2.0005072409722975,2.998878744335625,3.220764919065593,2.606584853611233,3.013430302806761,2.8695614850045286,2.338398715386237,2.9049015054576777,2.411234235484058,3.9967817502788257,1.9270727682007514,1.0014805362616932,2.9995366528625995,3.998221350753572,2.0007476487340288
91,3.55768262551457,2.736752446025074,3.0388437205009433,2.041105720422159,3.483433682252093,3.3944726981425015,2.4159175173425878,3.1548970325701378,2.897719548798592,3.5473518680310465,1.951527364588171,3.328643862120803,2.829919297936745,3.3042917451674336,2.77040148399301,2.7662594729134957,2.566684592899545,2.6515110755379916,2.984288468875919,3.999653413762697,3.465088752163006,4.057867454714338,2.6360413330975536,3.5836667980768584,2.7404111701239655,2.2223258613387458,3.112261139183534,2.1729573790249472,3.1887271685994527,3.9986994606763244,3.998812132349237,3.999037787318448,4.997204502275636,2.001502719277689
92,2.4079318338277615,3.3689008220416206,3.0879965449495224,2.849202154331045,3.3676354817866616,2.806688651148632,2.845506281280225,3.0724951455405902,2.8573300481922432,3.1130138608348257,3.0101088923436006,2.032755237565414,3.341886905753717,2.7252253343001316,2.0516879173227323,2.9525793072994415,1.1331375334471923,1.7847695271368278,2.5537730282835502,2.9994364754393055,4.996967885591665,2.2820978777297776,3.0324148713674712,2.9756642363160872,2.770928089063186,3.2009238900352397,2.7504190489546074,3.045450966648327,1.62272093860342,2.1071339311514317,1.0016040194728615,3.999140898433474,1.0021422826189597,4.997427291095004
93,3.063110670439852,2.7761798860849636,3.2140690647577768,2.466895581420413,3.759180731835173,3.033437697779461,2.7987075902583065,3.012077108880748,3.1798239695913533,3.477458770937091,2.5080593024561555,3.0159170952913326,3.233766187835267,3.3513065906314625,2.297332013536499,3.226536776035678,1.808291901819449,2.7675809595660144,2.7157119084521217,2.0016324910984697,3.9984746341799253,3.0657131647846847,2.0011891283856325,3.6069490650272513,3.1034408931355872,2.907392035001667,2.697333142756779,2.937878869520551,2.1746461909764685,2.998321182501105,2.262836168363939,2.9555427591654317,3.9981291654743996,3.99812092838336
94,2.272978135359486,2.529481782819234,1.9417461055933922,1.7287628538934743,2.0804719982240543,2.7560716559484666,1.5756931711301767,2.44183421782289,1.817990775287957,2.1806811040245235,2.125692509251233,2.177876220170639,2.764726508706372,3.5018549214453403,1.1636116822787088,2.556052584144652,2.0843178358301326,1.9718357761471308,3.2689401945043755,3.999012950411103,3.5750704397425124,3.11008868492155,3.079916543943788,2.1466123089571587,2.046288994472697,1.860960838221649,1.6627834768547554,1.8712608391061876,2.468981394084544,2.00136980147316,4.996981102127965,4.9979309617993275,2.0012950221476316,3.998954461882989
95,3.96994690600333,3.6374946858825243,3.1073640495939796,2.9189869410872085,3.6622669601806295,4.127468706255841,2.707599704012857,3.8768792538363104,3.3544115930630256,3.9056430531437294,2.490454637806987,3.550413485319186,3.483475786632811,2.8685031823270544,3.1627947341448994,3.3255559394198086,3.0247180609566398,2.8857486801488488,3.567562002230251,4.998785977817168,3.002281787686818,4.9964588295640135,3.8550709833092074,3.8558477036665892,2.5592149281797227,2.8095704406863904,3.1223636680025724,2.947329621319448,3.7278991716668815,4.997988748856632,3.999754116483332,4.998666004929277,4.000137318416799,3.0002429977337943
96,1.1903894815136087,1.3730507522772812,1.4705123331090124,1.6771063146373415,1.1592012958523055,1.6210313645185919,1.5449792193375829,1.5307842400362919,1.4822040065010844,1.2300258968969016,1.4064484641527726,1.0287069993919244,2.0559152323133367,1.1869706692848194,0.6374393399549986,1.8919778167611065,1.8982677032276063,0.4735883868251311,2.4853174436625944,1.2854268889367457,1.002799260708702,1.7415090431220854,2.4261476270558306,1.5371199004965705,0.5065860881770878,1.2564497349845465,0.39366190724866723,1.873649569857852,1.4333294015988614,0.9997290867858563,1.0007428166653054,2.997702231398474,1.0004408472336197,3.996341517441416
